Country,Year,life,population,income,region
Algeria,1929,31.08,,2885,Middle East & North Africa
Algeria,1930,32.38,6876190,2942,Middle East & North Africa
Algeria,1931,30.55,,2998,Middle East & North Africa
Algeria,1932,31.89,,3054,Middle East & North Africa
Algeria,1933,33.14,,3110,Middle East & North Africa
Algeria,1934,32.68,,3165,Middle East & North Africa
Algeria,1935,34.47,,3220,Middle East & North Africa
Algeria,1936,35.69,,3274,Middle East & North Africa
Algeria,1937,34.04,,3328,Middle East & North Africa
Algeria,1938,33.54,,3381,Middle East & North Africa
Algeria,1939,35.73,,3434,Middle East & North Africa
Algeria,1940,36.21,7797418,3486,Middle East & North Africa
Algeria,1941,34.71,,3538,Middle East & North Africa
Algeria,1942,34.20,,3589,Middle East & North Africa
Algeria,1943,30.05,,3640,Middle East & North Africa
Algeria,1944,35.09,,3690,Middle East & North Africa
Algeria,1945,33.12,,3740,Middle East & North Africa
Algeria,1946,35.24,,3789,Middle East & North Africa
Algeria,1947,38.37,,3838,Middle East & North Africa
Algeria,1948,41.29,,3886,Middle East & North Africa
Algeria,1949,43.56,,3933,Middle East & North Africa
Algeria,1950,45.83,8872247,3980,Middle East & North Africa
Algeria,1951,46.15,9039913,3957,Middle East & North Africa
Algeria,1952,46.67,9216395,4070,Middle East & North Africa
Algeria,1953,47.20,"9,405,445",4077,Middle East & North Africa
Algeria,1954,47.73,9609507,4307,Middle East & North Africa
Algeria,1955,48.28,9829717,4359,Middle East & North Africa
Algeria,1956,48.83,10065829,4712,Middle East & North Africa
Algeria,1957,49.40,10316288,5166,Middle East & North Africa
Algeria,1958,49.97,10578453,5273,Middle East & North Africa
Algeria,1959,50.54,10848971,6147,Middle East & North Africa
Algeria,1960,51.12,11124892,6470,Middle East & North Africa
Algeria,1961,51.71,11404859,5602,Middle East & North Africa
Algeria,1962,52.29,11690152,4481,Middle East & North Africa
Algeria,1963,52.87,11985130,5551,Middle East & North Africa
Algeria,1964,53.44,12295973,5693,Middle East & North Africa
Algeria,1965,54.00,12626953,5916,Middle East & North Africa
Algeria,1966,54.54,12980269,5478,Middle East & North Africa
Algeria,1967,55.06,13354197,5811,Middle East & North Africa
Algeria,1968,55.58,13744383,6319,Middle East & North Africa
Algeria,1969,56.09,14144437,6747,Middle East & North Africa
Algeria,1970,56.60,14550033,7227,Middle East & North Africa
Algeria,1971,56.90,14960111,6427,Middle East & North Africa
Algeria,1972,57.30,15377095,7556,Middle East & North Africa
Algeria,1973,57.60,"15,804,428",7581,Middle East & North Africa
Algeria,1974,58.00,16247113,7812,Middle East & North Africa
Algeria,1975,58.30,16709098,8119,Middle East & North Africa
Algeria,1976,58.70,17190236,8400,Middle East & North Africa
Algeria,1977,59.20,17690184,8888,Middle East & North Africa
Algeria,1978,59.70,18212331,9730,Middle East & North Africa
Algeria,1979,60.40,18760761,10293,Middle East & North Africa
Algeria,1980,60.80,19337723,10166,Middle East & North Africa
Algeria,1981,62.10,19943667,10160,Middle East & North Africa
Algeria,1982,63.40,20575701,10477,Middle East & North Africa
Algeria,1983,64.90,21228288,10696,Middle East & North Africa
Algeria,1984,66.40,21893857,10947,Middle East & North Africa
Algeria,1985,67.70,22565908,11030,Middle East & North Africa
Algeria,1986,68.60,23241276,10722,Middle East & North Africa
Algeria,1987,69.20,23917889,10378,Middle East & North Africa
Algeria,1988,69.70,24591493,9888,Middle East & North Africa
Algeria,1989,70.20,25257671,10115,Middle East & North Africa
Algeria,1990,70.50,25912364,10113,Middle East & North Africa
Algeria,1991,70.80,26554277,9748,Middle East & North Africa
Algeria,1992,71.10,27180921,9693,Middle East & North Africa
Algeria,1993,71.30,27785977,9279,Middle East & North Africa
Algeria,1994,71.50,28362015,9006,Middle East & North Africa
Algeria,1995,71.70,28904300,9168,Middle East & North Africa
Algeria,1996,72.10,29411839,9375,Middle East & North Africa
Algeria,1997,72.40,29887717,9322,Middle East & North Africa
Algeria,1998,72.90,30336880,9646,Middle East & North Africa
Algeria,1999,73.00,30766551,9810,Middle East & North Africa
Algeria,2000,73.20,31183658,9885,Middle East & North Africa
Algeria,2001,73.40,31590320,10203,Middle East & North Africa
Algeria,2002,73.60,31990387,10634,Middle East & North Africa
Algeria,2003,73.70,32394886,11251,Middle East & North Africa
Algeria,2004,74.20,32817225,11575,Middle East & North Africa
Algeria,2005,74.50,33267887,12077,Middle East & North Africa
Algeria,2006,74.80,33749328,12088,Middle East & North Africa
Algeria,2007,75.00,34261971,12289,Middle East & North Africa
Algeria,2008,75.30,34811059,12314,Middle East & North Africa
Algeria,2009,75.60,35401790,12285,Middle East & North Africa
Algeria,2010,75.90,36036159,12494,Middle East & North Africa
Algeria,2011,76.10,36717132,12606,Middle East & North Africa
Algeria,2012,76.20,37439427,12779,Middle East & North Africa
Algeria,2013,76.30,38186135,12893,Middle East & North Africa
Algeria,2014,76.40,38934334,13179,Middle East & North Africa
Algeria,2015,76.50,39666519,13434,Middle East & North Africa
Andorra,1970,77.50,24279,33216,Europe & Central Asia
Andorra,1971,77.80,25560,33032,Europe & Central Asia
Andorra,1972,78.00,26892,33969,Europe & Central Asia
Andorra,1973,78.20,"28,231",34892,Europe & Central Asia
Andorra,1974,78.50,29514,35264,Europe & Central Asia
Andorra,1975,78.70,30706,34092,Europe & Central Asia
Andorra,1976,78.90,31781,34041,Europe & Central Asia
Andorra,1977,79.10,32769,33964,Europe & Central Asia
Andorra,1978,79.20,33746,33476,Europe & Central Asia
Andorra,1979,79.30,34819,32471,Europe & Central Asia
Andorra,1980,79.40,36063,32055,Europe & Central Asia
Andorra,1981,79.40,37502,30795,Europe & Central Asia
Andorra,1982,79.50,39112,29907,Europe & Central Asia
Andorra,1983,79.70,40862,29143,Europe & Central Asia
Andorra,1984,79.80,42704,28394,Europe & Central Asia
Andorra,1985,80.00,44597,27829,Europe & Central Asia
Andorra,1986,80.10,46515,27560,Europe & Central Asia
Andorra,1987,80.20,48458,27932,Europe & Central Asia
Andorra,1988,80.40,50431,28216,Europe & Central Asia
Andorra,1989,80.50,52449,28449,Europe & Central Asia
Andorra,1990,80.70,54511,28417,Europe & Central Asia
Andorra,1991,80.80,56674,28029,Europe & Central Asia
Andorra,1992,81.00,58904,27218,Europe & Central Asia
Andorra,1993,81.20,61003,26011,Europe & Central Asia
Andorra,1994,81.40,62707,25907,Europe & Central Asia
Andorra,1995,81.60,63854,26143,Europe & Central Asia
Andorra,1996,81.80,64291,27180,Europe & Central Asia
Andorra,1997,82.10,64147,29729,Europe & Central Asia
Andorra,1998,82.30,63888,30819,Europe & Central Asia
Andorra,1999,82.50,64161,31940,Europe & Central Asia
Andorra,2000,82.70,65399,31662,Europe & Central Asia
Andorra,2001,82.90,67770,31794,Europe & Central Asia
Andorra,2002,83.00,71046,31866,Europe & Central Asia
Andorra,2003,83.10,74783,34500,Europe & Central Asia
Andorra,2004,83.00,78337,36330,Europe & Central Asia
Andorra,2005,83.10,81223,39787,Europe & Central Asia
Andorra,2006,83.20,83373,42738,Europe & Central Asia
Andorra,2007,83.40,84878,43442,Europe & Central Asia
Andorra,2008,83.50,85616,41426,Europe & Central Asia
Andorra,2009,83.60,85474,41735,Europe & Central Asia
Andorra,2010,83.70,84419,38982,Europe & Central Asia
Andorra,2011,83.80,82326,41958,Europe & Central Asia
Andorra,2012,83.80,79316,41926,Europe & Central Asia
Andorra,2013,83.90,75902,43735,Europe & Central Asia
Andorra,2014,84.00,72786,44929,Europe & Central Asia
Andorra,2015,84.10,70473,46577,Europe & Central Asia
Angola,1800,26.98,1567028,618,Sub-Saharan Africa
Angola,1801,26.98,,620,Sub-Saharan Africa
Angola,1802,26.98,,623,Sub-Saharan Africa
Angola,1803,26.98,,626,Sub-Saharan Africa
Angola,1804,26.98,,628,Sub-Saharan Africa
Angola,1805,26.98,,631,Sub-Saharan Africa
Angola,1806,26.98,,634,Sub-Saharan Africa
Angola,1807,26.98,,637,Sub-Saharan Africa
Angola,1808,26.98,,640,Sub-Saharan Africa
Angola,1809,26.98,,642,Sub-Saharan Africa
Angola,1810,26.98,1567028,645,Sub-Saharan Africa
Angola,1811,26.98,,648,Sub-Saharan Africa
Angola,1812,26.98,,651,Sub-Saharan Africa
Angola,1813,26.98,,654,Sub-Saharan Africa
Angola,1814,26.98,,657,Sub-Saharan Africa
Angola,1815,26.98,,660,Sub-Saharan Africa
Angola,1816,26.98,,662,Sub-Saharan Africa
Angola,1817,26.98,,665,Sub-Saharan Africa
Angola,1818,26.98,,668,Sub-Saharan Africa
Angola,1819,26.98,,671,Sub-Saharan Africa
Angola,1820,26.98,1597530,674,Sub-Saharan Africa
Angola,1821,26.98,,677,Sub-Saharan Africa
Angola,1822,26.98,,680,Sub-Saharan Africa
Angola,1823,26.98,,683,Sub-Saharan Africa
Angola,1824,26.98,,686,Sub-Saharan Africa
Angola,1825,26.98,,689,Sub-Saharan Africa
Angola,1826,26.98,,692,Sub-Saharan Africa
Angola,1827,26.98,,695,Sub-Saharan Africa
Angola,1828,26.98,,698,Sub-Saharan Africa
Angola,1829,26.98,,701,Sub-Saharan Africa
Angola,1830,26.98,1686390,704,Sub-Saharan Africa
Angola,1831,26.98,,708,Sub-Saharan Africa
Angola,1832,26.98,,711,Sub-Saharan Africa
Angola,1833,26.98,,714,Sub-Saharan Africa
Angola,1834,26.98,,717,Sub-Saharan Africa
Angola,1835,26.98,,720,Sub-Saharan Africa
Angola,1836,26.98,,723,Sub-Saharan Africa
Angola,1837,26.98,,726,Sub-Saharan Africa
Angola,1838,26.98,,730,Sub-Saharan Africa
Angola,1839,26.98,,733,Sub-Saharan Africa
Angola,1840,26.98,1813100,736,Sub-Saharan Africa
Angola,1841,26.98,,739,Sub-Saharan Africa
Angola,1842,26.98,,743,Sub-Saharan Africa
Angola,1843,26.98,,746,Sub-Saharan Africa
Angola,1844,26.98,,749,Sub-Saharan Africa
Angola,1845,26.98,,752,Sub-Saharan Africa
Angola,1846,26.98,,756,Sub-Saharan Africa
Angola,1847,26.98,,759,Sub-Saharan Africa
Angola,1848,26.98,,762,Sub-Saharan Africa
Angola,1849,26.98,,766,Sub-Saharan Africa
Angola,1850,26.98,1949329,769,Sub-Saharan Africa
Angola,1851,26.98,,773,Sub-Saharan Africa
Angola,1852,26.98,,776,Sub-Saharan Africa
Angola,1853,26.98,,779,Sub-Saharan Africa
Angola,1854,26.98,,783,Sub-Saharan Africa
Angola,1855,26.98,,786,Sub-Saharan Africa
Angola,1856,26.98,,790,Sub-Saharan Africa
Angola,1857,26.98,,793,Sub-Saharan Africa
Angola,1858,26.98,,797,Sub-Saharan Africa
Angola,1859,26.98,,800,Sub-Saharan Africa
Angola,1860,26.98,2110747,804,Sub-Saharan Africa
Angola,1861,26.98,,807,Sub-Saharan Africa
Angola,1862,26.98,,811,Sub-Saharan Africa
Angola,1863,26.98,,814,Sub-Saharan Africa
Angola,1864,26.98,,818,Sub-Saharan Africa
Angola,1865,26.98,,822,Sub-Saharan Africa
Angola,1866,26.98,,825,Sub-Saharan Africa
Angola,1867,26.98,,829,Sub-Saharan Africa
Angola,1868,26.98,,832,Sub-Saharan Africa
Angola,1869,26.98,,836,Sub-Saharan Africa
Angola,1870,26.98,2285417,840,Sub-Saharan Africa
Angola,1871,26.98,,844,Sub-Saharan Africa
Angola,1872,26.98,,847,Sub-Saharan Africa
Angola,1873,26.98,,851,Sub-Saharan Africa
Angola,1874,26.98,,855,Sub-Saharan Africa
Angola,1875,26.98,,858,Sub-Saharan Africa
Angola,1876,26.98,,862,Sub-Saharan Africa
Angola,1877,26.98,,866,Sub-Saharan Africa
Angola,1878,26.98,,870,Sub-Saharan Africa
Angola,1879,26.98,,874,Sub-Saharan Africa
Angola,1880,26.98,2473597,878,Sub-Saharan Africa
Angola,1881,26.98,,881,Sub-Saharan Africa
Angola,1882,26.98,,885,Sub-Saharan Africa
Angola,1883,26.98,,889,Sub-Saharan Africa
Angola,1884,26.98,,893,Sub-Saharan Africa
Angola,1885,26.98,,897,Sub-Saharan Africa
Angola,1886,26.98,,901,Sub-Saharan Africa
Angola,1887,26.98,,905,Sub-Saharan Africa
Angola,1888,26.98,,909,Sub-Saharan Africa
Angola,1889,26.98,,913,Sub-Saharan Africa
Angola,1890,26.98,2677047,917,Sub-Saharan Africa
Angola,1891,26.98,,921,Sub-Saharan Africa
Angola,1892,26.98,,925,Sub-Saharan Africa
Angola,1893,26.98,,929,Sub-Saharan Africa
Angola,1894,26.98,,933,Sub-Saharan Africa
Angola,1895,26.98,,937,Sub-Saharan Africa
Angola,1896,26.98,,941,Sub-Saharan Africa
Angola,1897,26.98,,946,Sub-Saharan Africa
Angola,1898,26.98,,950,Sub-Saharan Africa
Angola,1899,26.98,,954,Sub-Saharan Africa
Angola,1900,26.98,2898155,958,Sub-Saharan Africa
Angola,1901,26.98,,962,Sub-Saharan Africa
Angola,1902,26.98,,967,Sub-Saharan Africa
Angola,1903,26.98,,971,Sub-Saharan Africa
Angola,1904,26.98,,975,Sub-Saharan Africa
Angola,1905,26.98,,979,Sub-Saharan Africa
Angola,1906,26.98,,984,Sub-Saharan Africa
Angola,1907,26.98,,988,Sub-Saharan Africa
Angola,1908,26.98,,992,Sub-Saharan Africa
Angola,1909,26.98,,997,Sub-Saharan Africa
Angola,1910,26.98,3136718,1001,Sub-Saharan Africa
Angola,1911,26.98,,1006,Sub-Saharan Africa
Angola,1912,26.98,,1010,Sub-Saharan Africa
Angola,1913,26.98,,1014,Sub-Saharan Africa
Angola,1914,26.98,,1045,Sub-Saharan Africa
Angola,1915,26.98,,1076,Sub-Saharan Africa
Angola,1916,26.98,,1108,Sub-Saharan Africa
Angola,1917,26.98,,1141,Sub-Saharan Africa
Angola,1918,10.43,,1174,Sub-Saharan Africa
Angola,1919,26.98,,1209,Sub-Saharan Africa
Angola,1920,26.98,3387663,1245,Sub-Saharan Africa
Angola,1921,27.19,,1284,Sub-Saharan Africa
Angola,1922,27.41,,1324,Sub-Saharan Africa
Angola,1923,27.62,,1366,Sub-Saharan Africa
Angola,1924,27.83,,1408,Sub-Saharan Africa
Angola,1925,28.05,,1452,Sub-Saharan Africa
Angola,1926,28.26,,1498,Sub-Saharan Africa
Angola,1927,28.47,,1544,Sub-Saharan Africa
Angola,1928,28.69,,1593,Sub-Saharan Africa
Angola,1929,28.90,,1642,Sub-Saharan Africa
Angola,1930,29.11,3642200,1693,Sub-Saharan Africa
Angola,1931,29.33,,1746,Sub-Saharan Africa
Angola,1932,29.54,,1801,Sub-Saharan Africa
Angola,1933,29.75,,1857,Sub-Saharan Africa
Angola,1934,29.97,,1915,Sub-Saharan Africa
Angola,1935,30.18,,1974,Sub-Saharan Africa
Angola,1936,30.39,,2036,Sub-Saharan Africa
Angola,1937,30.61,,2099,Sub-Saharan Africa
Angola,1938,30.82,,2164,Sub-Saharan Africa
Angola,1939,31.03,,2232,Sub-Saharan Africa
Angola,1940,31.25,3920011,2301,Sub-Saharan Africa
Angola,1941,31.68,,2373,Sub-Saharan Africa
Angola,1942,32.12,,2447,Sub-Saharan Africa
Angola,1943,32.56,,2523,Sub-Saharan Africa
Angola,1944,32.99,,2601,Sub-Saharan Africa
Angola,1945,33.43,,2682,Sub-Saharan Africa
Angola,1946,33.86,,2765,Sub-Saharan Africa
Angola,1947,34.30,,2851,Sub-Saharan Africa
Angola,1948,34.74,,2940,Sub-Saharan Africa
Angola,1949,35.17,,3031,Sub-Saharan Africa
Angola,1950,35.61,4354882,3125,Sub-Saharan Africa
Angola,1951,36.02,4439705,3202,Sub-Saharan Africa
Angola,1952,36.63,4529381,3281,Sub-Saharan Africa
Angola,1953,37.24,"4,621,691",3359,Sub-Saharan Africa
Angola,1954,37.85,4714970,3225,Sub-Saharan Africa
Angola,1955,38.46,4808114,3437,Sub-Saharan Africa
Angola,1956,39.08,4900594,3326,Sub-Saharan Africa
Angola,1957,39.69,4992439,3592,Sub-Saharan Africa
Angola,1958,40.30,5084166,3728,Sub-Saharan Africa
Angola,1959,40.92,5176662,3687,Sub-Saharan Africa
Angola,1960,41.53,5270844,3775,Sub-Saharan Africa
Angola,1961,42.15,5367287,4212,Sub-Saharan Africa
Angola,1962,42.76,5465905,4034,Sub-Saharan Africa
Angola,1963,43.38,5565808,4176,Sub-Saharan Africa
Angola,1964,43.99,5665701,4573,Sub-Saharan Africa
Angola,1965,44.61,5765025,4840,Sub-Saharan Africa
Angola,1966,45.22,5863568,5043,Sub-Saharan Africa
Angola,1967,45.84,5962831,5253,Sub-Saharan Africa
Angola,1968,46.46,6066094,5093,Sub-Saharan Africa
Angola,1969,47.08,6177703,5158,Sub-Saharan Africa
Angola,1970,47.70,6300969,5397,Sub-Saharan Africa
Angola,1971,48.10,6437645,5614,Sub-Saharan Africa
Angola,1972,48.40,6587647,5511,Sub-Saharan Africa
Angola,1973,48.80,"6,750,215",5831,Sub-Saharan Africa
Angola,1974,49.20,6923749,5880,Sub-Saharan Africa
Angola,1975,49.40,7107334,5454,Sub-Saharan Africa
Angola,1976,49.70,7299508,5044,Sub-Saharan Africa
Angola,1977,49.90,7501320,4956,Sub-Saharan Africa
Angola,1978,50.10,7717139,4572,Sub-Saharan Africa
Angola,1979,50.30,7952882,4458,Sub-Saharan Africa
Angola,1980,50.40,8211950,4443,Sub-Saharan Africa
Angola,1981,50.40,8497950,4110,Sub-Saharan Africa
Angola,1982,50.30,8807511,3970,Sub-Saharan Africa
Angola,1983,50.20,9128655,3996,Sub-Saharan Africa
Angola,1984,50.00,9444918,4099,Sub-Saharan Africa
Angola,1985,50.00,9745209,4117,Sub-Saharan Africa
Angola,1986,49.90,10023700,4135,Sub-Saharan Africa
Angola,1987,49.90,10285712,4319,Sub-Saharan Africa
Angola,1988,49.90,10544904,4455,Sub-Saharan Africa
Angola,1989,50.60,10820992,4365,Sub-Saharan Africa
Angola,1990,50.30,11127870,4232,Sub-Saharan Africa
Angola,1991,50.70,11472173,4056,Sub-Saharan Africa
Angola,1992,50.70,11848971,3656,Sub-Saharan Africa
Angola,1993,49.60,12246786,2663,Sub-Saharan Africa
Angola,1994,50.50,12648483,2669,Sub-Saharan Africa
Angola,1995,50.90,13042666,2859,Sub-Saharan Africa
Angola,1996,51.00,13424813,3091,Sub-Saharan Africa
Angola,1997,51.20,13801868,3246,Sub-Saharan Africa
Angola,1998,51.60,14187710,3376,Sub-Saharan Africa
Angola,1999,51.90,14601983,3389,Sub-Saharan Africa
Angola,2000,52.60,15058638,3387,Sub-Saharan Africa
Angola,2001,53.00,15562791,3417,Sub-Saharan Africa
Angola,2002,53.80,16109696,3759,Sub-Saharan Africa
Angola,2003,54.50,16691395,3819,Sub-Saharan Africa
Angola,2004,55.20,17295500,4087,Sub-Saharan Africa
Angola,2005,56.00,17912942,4667,Sub-Saharan Africa
Angola,2006,56.90,18541467,5445,Sub-Saharan Africa
Angola,2007,57.60,19183907,6453,Sub-Saharan Africa
Angola,2008,58.30,19842251,7103,Sub-Saharan Africa
Angola,2009,58.90,20520103,7039,Sub-Saharan Africa
Angola,2010,59.40,21219954,7047,Sub-Saharan Africa
Angola,2011,59.70,21942296,7094,Sub-Saharan Africa
Angola,2012,60.10,22685632,7230,Sub-Saharan Africa
Angola,2013,60.40,23448202,7488,Sub-Saharan Africa
Angola,2014,60.70,24227524,7546,Sub-Saharan Africa
Angola,2015,61.00,25021974,7615,Sub-Saharan Africa
Antigua and Barbuda,1800,33.54,37000,757,America
Antigua and Barbuda,1801,33.54,,757,America
Antigua and Barbuda,1802,33.54,,757,America
Antigua and Barbuda,1803,33.54,,757,America
Antigua and Barbuda,1804,33.54,,757,America
Antigua and Barbuda,1805,33.54,,757,America
Antigua and Barbuda,1806,33.54,,757,America
Antigua and Barbuda,1807,33.54,,758,America
Antigua and Barbuda,1808,33.54,,758,America
Antigua and Barbuda,1809,33.54,,758,America
Antigua and Barbuda,1810,33.54,37000,758,America
Antigua and Barbuda,1811,33.54,,758,America
Antigua and Barbuda,1812,33.54,,758,America
Antigua and Barbuda,1813,33.54,,758,America
Antigua and Barbuda,1814,33.54,,758,America
Antigua and Barbuda,1815,33.54,,758,America
Antigua and Barbuda,1816,33.54,,759,America
Antigua and Barbuda,1817,33.54,,759,America
Antigua and Barbuda,1818,33.54,,759,America
Antigua and Barbuda,1819,33.54,,759,America
Antigua and Barbuda,1820,33.54,37000,759,America
Antigua and Barbuda,1821,33.54,,764,America
Antigua and Barbuda,1822,33.54,,769,America
Antigua and Barbuda,1823,33.54,,775,America
Antigua and Barbuda,1824,33.54,,780,America
Antigua and Barbuda,1825,33.54,,785,America
